epoch,train_mae_sbp,train_mae_dbp,train_mae,val_mae_sbp,val_mae_dbp,val_mae,train_mse_sbp,train_mse_dbp,train_mse,val_mse_sbp,val_mse_dbp,val_mse,lr,features
0,73.84732147955125,32.37402276069887,106.22134387108588,13.724154949188232,7.960163354873657,21.68431854248047,7609.384052891885,1493.6138832338395,9102.998031123992,320.55934143066406,7.960163354873657,328.5195083618164,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
1,11.766128663093813,8.774442549674742,20.540571151241178,11.118401765823364,5.482338070869446,16.60073947906494,245.867917952999,133.70213748562722,379.570058022776,211.9060173034668,5.482338070869446,217.38835525512695,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
2,9.92304531220467,5.62160458103303,15.544649954765074,9.061061143875122,5.133103609085083,14.194164752960205,186.36936556908393,59.35442426127772,245.72379032258064,156.85335159301758,5.133103609085083,161.98645401000977,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
3,9.128393450090963,5.206565995370188,14.334959399315618,8.78495168685913,4.9251720905303955,13.710123777389526,161.66115397791708,52.196009112942605,213.85716296780495,145.42462539672852,4.9251720905303955,150.34979629516602,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
4,8.64196506623299,5.015990703336654,13.657955846478862,8.30025339126587,5.004633545875549,13.304886817932129,148.42649841308594,49.9842894769484,198.4107862903226,133.61843490600586,5.004633545875549,138.62306594848633,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
5,8.351793504530384,4.901874157690233,13.253667646838773,8.415200233459473,5.030896782875061,13.446097135543823,138.17769573580833,49.50308449037613,187.68078022618448,134.44874954223633,5.030896782875061,139.4796485900879,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
6,8.309328602206323,4.754048424382364,13.063377011206843,8.098210334777832,4.735284805297852,12.833495140075684,137.0719705397083,47.6927356104697,184.76470651934224,129.25294494628906,4.735284805297852,133.98823165893555,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
7,8.04930506983111,4.685870662812264,12.735175624970466,8.19076681137085,4.707237362861633,12.898003816604614,129.92180510490172,47.876053840883316,177.79785894578504,131.2375831604004,4.707237362861633,135.94482040405273,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
8,7.934001784170827,4.550804061274374,12.484805845445202,7.8727803230285645,4.525647163391113,12.398427248001099,126.56850113407258,46.57541693410566,173.1439179451235,123.41727828979492,4.525647163391113,127.94292640686035,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
9,7.907075374357162,4.509796957815847,12.416872209118258,7.9477092027664185,4.43781840801239,12.385527849197388,125.77984397642074,45.764959027690274,171.5448027580015,124.49726486206055,4.43781840801239,128.9350814819336,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
10,7.897409131450038,4.504613291832708,12.402022361755371,7.689088463783264,4.456923604011536,12.1460120677948,126.52542729531565,45.244608109997166,171.77003528225808,120.1170597076416,4.456923604011536,124.57398223876953,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
11,7.8157726103259675,4.447962007214946,12.263734663686444,7.687787175178528,4.368802905082703,12.05659008026123,124.04628482941658,44.057188218639745,168.10347230972783,119.36074829101562,4.368802905082703,123.72955131530762,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
12,7.771929540941792,4.3728981479521725,12.144827719657652,7.748895168304443,4.426947832107544,12.175843000411987,122.52088165283203,42.27078530096239,164.79166683073967,119.52006530761719,4.426947832107544,123.94701385498047,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
13,7.607365392869519,4.302761262462985,11.910126624568816,7.8793827295303345,4.266492128372192,12.145874738693237,119.1053710445281,41.4244501667638,160.52982158045614,122.33197975158691,4.266492128372192,126.59847068786621,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
14,7.697930105270878,4.40575368942753,12.103683871607627,8.031498193740845,4.401289582252502,12.432787418365479,120.09778718025454,42.01772074545583,162.1155075565461,124.92659950256348,4.401289582252502,129.32789039611816,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
15,7.666818003500661,4.348366214383033,12.015184187120006,7.825821757316589,4.680284738540649,12.506106615066528,119.61212108981225,41.55498923024824,161.16711081227947,122.07952499389648,4.680284738540649,126.75981140136719,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
16,7.639999112775249,4.34609446987029,11.986093551881853,7.624059557914734,4.243862152099609,11.867921590805054,119.41342507639239,41.37098989179057,160.78441546040196,120.73987579345703,4.243862152099609,124.98373794555664,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
17,7.451692488885695,4.240373665286649,11.692066192626953,7.438241600990295,4.134089648723602,11.572331190109253,115.7876948695029,40.10353309877457,155.89122747605848,111.42649269104004,4.134089648723602,115.56058311462402,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
18,7.462824529217135,4.276513768780616,11.739338321070518,7.505662679672241,4.291822552680969,11.7974853515625,116.06559039700416,40.58471901186051,156.65030990108366,113.12887763977051,4.291822552680969,117.42070198059082,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
19,7.45306045778336,4.2525441723485145,11.70560464551372,7.583138108253479,4.238313317298889,11.821451187133789,116.12666345411732,40.28801591934696,156.41467925040953,116.96524620056152,4.238313317298889,121.20355987548828,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
20,7.508574147378245,4.31082111020242,11.819395280653431,7.615131974220276,4.277760863304138,11.892892837524414,117.10160064697266,40.8067246713946,157.9083251953125,117.1509017944336,4.277760863304138,121.42866134643555,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
21,7.521872920374716,4.256564963248469,11.778437922077794,7.337348461151123,4.316104531288147,11.65345311164856,117.37594924434539,40.13082602716261,157.50677687121976,110.14497566223145,4.316104531288147,114.46108055114746,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
22,7.3419699515065835,4.250706426558956,11.592676347301852,7.392916798591614,4.205067038536072,11.597983837127686,113.00683298418599,40.03371515581685,153.04054752472908,113.66482543945312,4.205067038536072,117.86989212036133,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
23,7.67758866279356,4.471256702176986,12.148845364970546,7.73214590549469,4.493518352508545,12.225664377212524,118.9496361517137,42.22759062244046,161.17722689720893,119.24912452697754,4.493518352508545,123.74264144897461,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
24,7.4518063452935985,4.320349185697494,11.772155392554499,7.225442290306091,4.1038665771484375,11.329309225082397,115.32508357878655,40.98965601767263,156.31473811980217,109.48317527770996,4.1038665771484375,113.58704376220703,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
25,7.32710418393535,4.1784064462108,11.505510607073385,7.375526547431946,4.263305902481079,11.638832569122314,113.54431669173702,38.909414968182965,152.45373190602947,113.79618644714355,4.263305902481079,118.05949211120605,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
26,7.410870844318021,4.280021136806857,11.690891942670268,7.593491077423096,4.53099262714386,12.124483823776245,113.90940438547442,39.802078739289314,153.71148287865424,118.80585479736328,4.53099262714386,123.33684921264648,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
27,7.396038716839206,4.2472831587637625,11.643321806384671,7.401138186454773,4.1245728731155396,11.525710821151733,114.72580792826992,39.59346365159558,154.31927047237272,109.29906272888184,4.1245728731155396,113.42363548278809,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
28,7.359311196111864,4.198088038352228,11.557399134482107,7.379223585128784,4.093805313110352,11.473028898239136,113.13842330440399,38.758207628803866,151.8966305640436,112.19233894348145,4.093805313110352,116.2861442565918,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
29,7.297222521997267,4.237093663984729,11.534316216745685,7.551518201828003,4.164626836776733,11.716145515441895,111.43426735170426,39.154851851924775,150.58911846530052,119.85379409790039,4.164626836776733,124.01841926574707,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
30,7.4723449830086,4.207702090663295,11.68004709674466,7.312856674194336,4.034498751163483,11.347355604171753,114.46643410959551,38.77646735406691,153.24290072533393,109.77145767211914,4.034498751163483,113.80595588684082,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
31,7.255087590986682,4.149224388983942,11.404311949206937,7.984094023704529,4.618422865867615,12.602517127990723,110.21650966521233,38.41642539731918,148.63293580086,123.58940124511719,4.618422865867615,128.20782470703125,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
32,7.3104147757253335,4.233733369458106,11.544148014437768,7.2746827602386475,4.068217933177948,11.34290075302124,113.00783169654107,38.34313694123299,151.35096839166457,111.32098007202148,4.068217933177948,115.38919830322266,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
33,7.170521443889987,4.114553820702337,11.285075187683105,7.36470901966095,4.266743421554565,11.631452322006226,108.53211728988155,37.53695850987588,146.06907456920993,114.85608673095703,4.266743421554565,119.12282943725586,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
34,7.267497508756576,4.184107019055274,11.451604504739084,7.3037025928497314,4.176198482513428,11.47990107536316,110.5256089241274,38.018350293559415,148.54395958685106,111.32929420471191,4.176198482513428,115.50549507141113,0.1,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
35,7.223257787765995,4.128687197162259,11.351944923400879,7.26228928565979,4.093902230262756,11.356191396713257,110.03794442453692,37.81257973947832,147.85052293346774,110.29921913146973,4.093902230262756,114.39312171936035,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
36,6.859418038398989,3.955073910374795,10.814492010301159,6.95021665096283,3.9069985151290894,10.857215166091919,102.50582344301286,35.65325004823746,138.15907435263358,103.50068664550781,3.9069985151290894,107.40768623352051,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
37,6.755389182798324,3.903198026841687,10.658587209640011,6.91192626953125,3.9089300632476807,10.82085633277893,99.89987158006237,35.083986528458134,134.98385817004788,103.55868721008301,3.9089300632476807,107.46761894226074,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
38,6.76800517112978,3.9471202358122794,10.71512533003284,6.936550259590149,3.922011971473694,10.858561992645264,100.68856368526336,35.425276725522934,136.1138416413338,104.00909042358398,3.922011971473694,107.93110084533691,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
39,6.688835636261971,3.9117871330630396,10.600622761634089,6.903399705886841,3.8815833926200867,10.784983158111572,98.84536398610761,35.29261749021469,134.13798203006868,102.18299674987793,3.8815833926200867,106.0645809173584,0.020000000000000004,"['CP', 'DT', 'SUT', 'DW10', 'SW_DW_ADD10', 'SW_DW_DIV_10', 'DW25', 'SW_DW_ADD25', 'SW_DW_DIV_25', 'DW33', 'SW_DW_ADD33', 'SW_DW_DIV_33', 'DW50', 'SW_DW_ADD50', 'SW_DW_DIV_50', 'DW66', 'SW_DW_ADD66', 'SW_DW_DIV_66', 'DW75', 'SW_DW_ADD75', 'SW_DW_DIV_75']"
