Epoch,epoch,train_mae_sbp,train_mae_dbp,train_mae,val_mae_sbp,val_mae_dbp,val_mae,train_mse_sbp,train_mse_dbp,train_mse,val_mse_sbp,val_mse_dbp,val_mse,lr,features
0,0,75.45373279817643,32.821045721730876,108.27477738165086,14.744598388671875,6.773702383041382,21.518300533294678,7901.505311043032,1554.1487210181451,9455.654044858871,345.9537582397461,6.773702383041382,352.7274627685547,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
1,1,11.315386833683137,5.787605393317438,17.10299221161873,9.758175134658813,5.268048286437988,15.026223421096802,228.1449939358619,63.17477453908613,291.3197710590978,178.49068069458008,5.268048286437988,183.75873184204102,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
2,2,9.510329831031061,5.383149193179223,14.893479039592128,8.582048892974854,5.003710031509399,13.585758924484253,176.64265934113533,58.39353942871094,235.03619778540826,144.95907974243164,5.003710031509399,149.9627914428711,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
3,3,8.598415282464796,4.869449184786889,13.467864467251685,8.310373783111572,4.646714091300964,12.957087755203247,151.10580444335938,49.59382124870054,200.69962532289566,136.72314453125,4.646714091300964,141.36985778808594,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
4,4,8.365817316116825,4.678534138587214,13.044351485467725,8.280644655227661,4.743982434272766,13.024626970291138,142.73915223152406,47.00237877138199,189.7415313720703,141.24005889892578,4.743982434272766,145.9840431213379,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
5,5,8.07761033888786,4.555823541456653,12.633433803435295,7.98491632938385,4.406262755393982,12.391178846359253,134.0788808022776,44.108145683042466,178.18702697753906,130.70005989074707,4.406262755393982,135.1063232421875,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
6,6,7.916905264700612,4.395285529475058,12.31219079417567,7.925727605819702,4.384398102760315,12.310125827789307,129.17818943146736,41.65901454802482,170.8372044717112,129.19100189208984,4.384398102760315,133.5753993988037,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
7,7,7.753581739241077,4.37023796573762,12.123819781887915,7.859347939491272,4.377078890800476,12.236426830291748,125.15984615202873,41.29233120333764,166.45217797064012,125.49069404602051,4.377078890800476,129.86777305603027,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
8,8,7.717903552516814,4.3856301461496665,12.103533714048323,7.863011717796326,4.385870695114136,12.248882293701172,124.87405592395413,41.19271567560011,166.0667714764995,125.79070281982422,4.385870695114136,130.17657470703125,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
9,9,7.697480186339347,4.253111539348479,11.950591733378749,7.783882737159729,4.356631875038147,12.140514850616455,123.25922024634576,39.04518484300183,162.30440644294984,123.93120193481445,4.356631875038147,128.28783226013184,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
10,10,7.568666150493007,4.160532197644634,11.729198363519483,7.365586876869202,4.069306015968323,11.434892892837524,120.91155193698022,37.9611888393279,158.87274022256173,111.85568809509277,4.069306015968323,115.92499351501465,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
11,11,7.475019562628962,4.140806505756993,11.615826053004112,7.439124822616577,4.034720361232758,11.47384524345398,118.52955725885207,37.40853838766775,155.93809509277344,112.4221420288086,4.034720361232758,116.45686149597168,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
12,12,7.661263419735816,4.277059924217962,11.938323359335623,7.622633337974548,4.1368937492370605,11.75952696800232,121.06221475908833,38.84483829621346,159.9070552702873,120.22229194641113,4.1368937492370605,124.35918617248535,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
13,13,7.649438842650382,4.255913088398595,11.905351915667135,7.389447808265686,4.097187578678131,11.486635446548462,120.48453743227067,37.69840708086568,158.18294451313633,112.93338012695312,4.097187578678131,117.03056907653809,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
14,14,7.419802927201794,4.048940489369054,11.468743447334536,7.226266622543335,4.0400649309158325,11.266331434249878,116.6752676194714,35.73883167389901,152.41410089308215,108.70170021057129,4.0400649309158325,112.74176406860352,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
15,15,7.364226864230249,4.090627777960993,11.454854749864147,7.3711405992507935,4.03388649225235,11.405027151107788,116.45795169953377,36.29290568444036,152.7508584299395,112.15219116210938,4.03388649225235,116.18607902526855,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
16,16,7.338107309033794,4.022920593138664,11.361028025227208,7.680663466453552,4.257230639457703,11.937894105911255,115.0688739899666,35.36475323092553,150.43362722089213,117.19547843933105,4.257230639457703,121.45270919799805,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
17,17,7.385242954377206,4.050610073151127,11.435853065982942,7.676529049873352,4.024982571601868,11.70151162147522,116.70309251354587,35.83607366008143,152.53916685042842,116.53750419616699,4.024982571601868,120.56248664855957,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
18,18,7.272618647544615,3.980176025821317,11.252794634911321,7.338186860084534,4.146989583969116,11.48517656326294,114.45522111462009,35.17494281645744,149.63016386955016,112.43283653259277,4.146989583969116,116.57982635498047,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
19,19,7.304940931258663,4.020462128423875,11.325403059682538,7.210911870002747,3.9661027789115906,11.177014589309692,113.97020549158896,35.65129698476484,149.6215045067572,108.06744003295898,3.9661027789115906,112.03354263305664,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
20,20,7.326714115758096,4.00325547495196,11.329969590710055,7.4901875257492065,4.158086061477661,11.648273706436157,113.86948443997291,35.32294021114226,149.19242563555318,114.45805358886719,4.158086061477661,118.61614036560059,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
21,21,7.1839499319753335,3.998175105740947,11.182125060789046,7.131615161895752,3.9651405811309814,11.096755743026733,111.56671585575226,35.105706553305346,146.67242234753024,104.92084121704102,3.9651405811309814,108.88598442077637,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
22,22,7.196993058727633,3.9292211609501995,11.1262142427506,7.3579957485198975,3.8968024253845215,11.254798173904419,111.16652113391507,34.31116805538054,145.4776877126386,108.10220909118652,3.8968024253845215,111.9990119934082,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
23,23,7.194004597202424,3.8937816158417733,11.08778618228051,7.663729429244995,3.960752546787262,11.624481916427612,111.22354470529864,34.016997614214496,145.24054201187627,118.19977951049805,3.960752546787262,122.16053199768066,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
24,24,7.162704021699967,3.9527078982322448,11.115411850713915,7.517922043800354,4.0507031083106995,11.568625211715698,110.0286136750252,34.620112696001605,144.64872692477317,114.29187774658203,4.0507031083106995,118.34258079528809,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
25,25,7.214273637340915,3.9943715603120866,11.208645205343924,7.381948232650757,3.9398211240768433,11.321768999099731,111.7093500937185,34.82361904267342,146.53296956708354,111.90919876098633,3.9398211240768433,115.84902000427246,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
26,26,7.109147287184192,3.866685367399646,10.975832600747385,7.144039154052734,3.8402398228645325,10.984278917312622,108.78395228232107,33.69211892158754,142.476072249874,111.02214431762695,3.8402398228645325,114.86238479614258,0.1,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
27,27,7.204840367840182,3.9118153972010457,11.11665568813201,7.337697148323059,3.9158199429512024,11.253516912460327,111.50492908108619,34.099720739549205,145.60464945147115,109.56471061706543,3.9158199429512024,113.48053169250488,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
28,28,6.761069036299182,3.7182541124282347,10.479323171800182,6.708990693092346,3.730498433113098,10.439489126205444,101.60850278792843,32.35483624858241,133.96334026705833,96.9752140045166,3.730498433113098,100.7057113647461,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
29,29,6.622760034376575,3.677482181979764,10.30024230095648,6.721246719360352,3.704072058200836,10.425318956375122,98.91220166606288,31.658673994002804,130.57087584464782,97.01585960388184,3.704072058200836,100.71993255615234,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
30,30,6.595380906135805,3.6204808681241927,10.215861720423545,6.760504364967346,3.7527759075164795,10.513280391693115,98.31538957165134,30.913789133871756,129.22917913621473,97.96324920654297,3.7527759075164795,101.71602630615234,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
31,31,6.548362731933594,3.626045080923265,10.174407743638561,6.687844514846802,3.716327667236328,10.40417194366455,98.06459660683909,31.109390874062814,129.17398661951864,96.35708618164062,3.716327667236328,100.07341194152832,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
32,32,6.514185705492573,3.60127362128227,10.115459349847608,6.695932984352112,3.7134187817573547,10.409351825714111,96.81695802750126,30.702311669626543,127.51927111225743,97.0743293762207,3.7134187817573547,100.78774833679199,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
33,33,6.478069720729705,3.6115038318018757,10.089573583295268,6.659007430076599,3.6733524799346924,10.332359790802002,96.11764698643839,30.79992134340348,126.91756783762285,96.69397354125977,3.6733524799346924,100.36732864379883,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
34,34,6.504526384415165,3.605060731211016,10.109587084862493,6.705858469009399,3.6806834936141968,10.386541843414307,96.80627835181451,30.862882060389364,127.66915967387538,96.57976341247559,3.6806834936141968,100.26044464111328,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
35,35,6.468000965733682,3.573772730365876,10.041773857608918,6.641444563865662,3.6574777960777283,10.298922300338745,95.8402367868731,30.53424939801616,126.3744858772524,96.81286811828613,3.6574777960777283,100.47034645080566,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
36,36,6.498378738280265,3.5884770654862925,10.086855919130388,6.675279974937439,3.645835280418396,10.321115493774414,95.92281390774635,30.520606010190903,126.44341991793725,96.51365089416504,3.645835280418396,100.15948486328125,0.020000000000000004,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
37,37,6.523577259432885,3.593130519313197,10.116707678764097,6.721737742424011,3.6804102659225464,10.402147769927979,96.35716370613345,30.735564877909997,127.09272913778982,97.30195999145508,3.6804102659225464,100.98237228393555,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
38,38,6.410024304543772,3.5416340751032673,9.951658371956118,6.602891564369202,3.629815995693207,10.232707500457764,94.87245375110257,30.170012566351122,125.04246693272745,95.48202514648438,3.629815995693207,99.11184120178223,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
39,39,6.341667698275659,3.514159071830011,9.855826654741842,6.589962482452393,3.634074032306671,10.224036693572998,93.4468984296245,29.940344656667403,123.38724320934665,95.07226753234863,3.634074032306671,98.70634269714355,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
40,40,6.3455962058036555,3.5174463871986634,9.86304267760246,6.582449793815613,3.6170878410339355,10.199537515640259,93.46046620030558,29.94417910422048,123.40464511994392,95.12188529968262,3.6170878410339355,98.73897361755371,0.004000000000000001,"['CP', 'DT', 'SUT', 'SUT_DT_ADD', 'SW_DW_ADD10', 'SW_DW_ADD25', 'SW_DW_ADD33', 'SW_DW_ADD50', 'SW_DW_ADD66', 'SW_DW_ADD75', 'DW10', 'SW_DW_DIV_50', 'SW_DW_DIV_75', 'SW_DW_DIV_33', 'SW_DW_DIV_10']"
